,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
213,2020/01/05,Wu Lei Li Tie to talk about absolutely flat Barcelona,李铁谈武磊绝平巴萨,0,14,"['李铁', '谈武磊', '绝平', '巴萨']",
214,2020/01/05,US outbreak of anti-war demonstrations,美国爆发反战游行,0,15,"['美国', '爆发', '反战', '游行']",
215,2020/01/05,Wu Lei break Barca goal,武磊攻破巴萨球门 ,0,16,"['武磊', '攻破', '巴萨', '球门', ' ']",
216,2020/01/05,Trump again warned Iran,特朗普再警告伊朗,0,17,"['特朗普', '再', '警告', '伊朗']",
217,2020/01/05,British Prime Minister dissatisfaction with US air strikes,英首相不满美军空袭,0,18,"['首相', '英首相', '不满', '美军', '空袭']",
218,2020/01/05,Blizzard blue warning issued,暴雪蓝色预警发布,0,19,"['暴雪', '蓝色', '预警', '发布']",
219,2020/01/05,Kenya attacks on US military bases,肯尼亚美军基地遭袭,0,20,"['肯尼', '尼亚', '肯尼亚', '美军', '基地', '美军基地', '遭袭']",
220,2020/01/05,Female Financial cheated 10 million,女财务被骗1000万,0,21,"['女', '财务', '被', '骗', '1000', '万']",
221,2020/01/05,Iranian Major General body was brought back,伊朗少将遗体被运回,0,22,"['伊朗', '少将', '遗体', '被', '运回']",
222,2020/01/05,Ming Fang responded brother commit suicide,明道方回应哥哥轻生,0,23,"['明道', '明道方', '回应', '哥哥', '轻生']",
223,2020/01/05,Jiayin Lei couple with box,雷佳音夫妇同框,0,24,"['雷', '佳音', '夫妇', '同框']",
224,2020/01/05,US aircraft carrier arrived in the Gulf of Oman,美航母抵达阿曼湾,0,25,"['美', '航母', '抵达', '阿曼', '阿曼湾']",
225,2020/01/05,Spanish Commentary screaming Wu Lei,西语解说嘶吼武磊,0,26,"['西语', '解说', '嘶吼', '武磊']",
226,2020/01/05,Deng Sha suspected second child,邓莎疑生二胎,0,27,"['邓莎疑', '二胎', '生二胎']",
227,2020/01/05,Spanish relegation difficult,西班牙人保级艰难,0,28,"['西班牙', '西班牙人', '保级', '艰难']",
228,2020/01/05,Trump serious warning Iran,特朗普严重警告伊朗,0,29,"['特朗普', '严重', '警告', '伊朗']",
229,2020/01/05,Wang Han had lost his son,汪涵曾弄丢儿子,0,30,"['汪涵', '曾', '弄', '丢', '儿子']",
230,2020/01/05,Fan Bingbing is too much retouching,范冰冰被过分修图,0,31,"['冰冰', '范冰冰', '被', '过分', '修图']",
231,2020/01/05,Wuhan rule out pneumonia SARS,武汉肺炎排除SARS,0,32,"['武汉', '肺炎', '排除', 'SARS']",
232,2020/01/05,Iran or suspend Iran's nuclear agreement,伊朗或中止伊核协议,0,33,"['伊朗', '或', '中止', '伊核', '协议']",
233,2020/01/05,Iran says no intention to go to war with the United States,伊朗称无意与美开战,0,34,"['伊朗', '称', '无意', '与', '美', '开战']",
234,2020/01/05,"People's Daily, the three asked ETC",人民日报三问ETC,0,35,"['人民', '日报', '人民日报', '三问', 'ETC']",
235,2020/01/05,Toll prices,高速公路收费涨价,0,36,"['高速', '公路', '高速公路', '收费', '涨价']",
236,2020/01/05,Espanyol Barcelona draw,西班牙人战平巴萨,0,37,"['西班牙', '西班牙人', '战平', '巴萨']",
237,2020/01/05,American youth are afraid of conscription,美国青年害怕被征兵,0,38,"['美国', '青年', '害怕', '被', '征兵']",
238,2020/01/05,Building under construction collapsed in Cambodia,柬埔寨在建楼房坍塌,0,39,"['柬埔寨', '在建', '楼房', '坍塌']",
239,2020/01/05,On the high-speed toll abnormal official,官方谈高速收费异常,0,40,"['官方', '谈', '高速', '收费', '异常']",
240,2020/01/05,Deng Chao appeared in a family of four,邓超一家四口现身,0,41,"['邓超', '一家', '四口', '现身']",
241,2020/01/05,Karena Ng Raymond talk about marriage,吴千语谈林峯结婚,0,42,"['吴千语', '谈林', '峯', '结婚']",
242,2020/01/05,2020's first large-scale rain and snow,2020首场大范围雨雪,0,43,"['2020', '首场', '大', '范围', '雨雪']",
243,2020/01/05,The US State Department issued an urgent warning,美国务院发紧急警告,0,44,"['美国', '国务', '国务院', '美国务院', '发', '紧急', '警告']",
244,2020/01/05,CBA to open heavy fines,CBA再开重磅罚单,0,45,"['CBA', '再开', '重磅', '罚单']",
245,2020/01/05,Putin to talk about the attack on Iranian military officers,普京谈伊朗军官遇袭,0,46,"['普京', '谈', '伊朗', '军官', '遇袭']",
246,2020/01/05,Major attack on Iran exposed details,曝伊朗少将遇袭细节,0,47,"['曝', '伊朗', '少将', '遇袭', '细节']",
247,2020/01/05,Xiaozhan sun cat to visit the set photos,肖战晒猫探班照片,0,48,"['肖战', '晒', '猫', '探班', '照片']",
248,2020/01/05,Li Qin style uniforms on line,李沁警服造型上线,0,49,"['李沁', '警服', '造型', '上线']",
249,2020/01/05,Pet box office breaking 400 million,宠爱票房破4亿,0,50,"['宠爱', '票房', '破', '4', '亿']",
250,2020/01/06,Iran says no intention to go to war with the United States,伊朗称无意与美开战,0,1,"['伊朗', '称', '无意', '与', '美', '开战']",
251,2020/01/06,Ming Fang responded brother commit suicide,明道方回应哥哥轻生,0,2,"['明道', '明道方', '回应', '哥哥', '轻生']",
252,2020/01/06,East is Red V successful maiden flight,东方红五号首飞成功,0,3,"['东方', '东方红', '五号', '首飞', '成功']",
253,2020/01/06,Celina Jade sidelines Han Geng kiss,卢靖姗旁观韩庚吻戏,0,4,"['卢靖姗', '旁观', '韩庚', '吻', '戏']",
254,2020/01/06,Iran announced suspension of nuclear deal,伊朗宣布中止核协议,0,5,"['伊朗', '宣布', '中止', '核', '协议']",
255,2020/01/06,Baghdad explosion occurred several times,巴格达发生数次爆炸,0,6,"['巴格', '格达', '巴格达', '发生', '数次', '爆炸']",
256,2020/01/06,Jolin Tsai concert liable downtown market,蔡依林演唱会遭闹场,0,7,"['蔡依林', '演唱', '演唱会', '遭', '闹场']",
257,2020/01/06,WHO talk pneumonia,世卫组织谈肺炎事件,0,8,"['世卫', '组织', '谈', '肺炎', '事件']",
258,2020/01/06,Newfield earthquake earthquake construction,新野地震为地震施工,0,9,"['新野', '地震', '为', '地震', '施工']",
259,2020/01/06,US troops in Iraq to reach a resolution,伊对美驻军达成决议,0,10,"['伊对', '美', '驻军', '达成', '决议']",
260,2020/01/06,Liang arrears pin number is 28 yuan,靓号欠费28元被销号,0,11,"['靓号', '欠费', '28', '元', '被', '销号']",
261,2020/01/06,Iraq sent a letter to the United Nations,伊拉克致信联合国,0,12,"['伊拉', '拉克', '伊拉克', '致信', '联合', '联合国']",
262,2020/01/06,Tangshan stringent regulation of the property market now,唐山楼市现严厉调控,0,13,"['唐山', '楼市', '现', '严厉', '调控']",
263,2020/01/06, Deng Xiao Zhan cover of Harper's Bazaar, 肖战登时尚芭莎封面,0,14,"[' ', '肖战', '登时', '尚芭莎', '封面']",
264,2020/01/06,Chinese tourists were chopped in Japan,中国游客在日被砍伤,0,15,"['中国', '游客', '在', '日', '被', '砍伤']",
265,2020/01/06,Pennsylvania car accident,美国宾州发生车祸,0,16,"['美国', '宾州', '发生', '车祸']",
266,2020/01/06,"Wuhan, a construction site collapse occurred",武汉一工地发生坍塌,0,17,"['武汉', '一', '工地', '发生', '坍塌']",
267,2020/01/06,Lee Mayfair traced new romance,李菲儿被曝新恋情,0,18,"['李菲儿', '被', '曝新', '恋情']",
268,2020/01/06,Wuhan rule out pneumonia SARS,武汉肺炎排除SARS,0,19,"['武汉', '肺炎', '排除', 'SARS']",
269,2020/01/06,Meng Fei praised Wu Lei,孟非大赞武磊,0,20,"['孟非', '大赞', '武磊']",
270,2020/01/06,Germany centenary building on fire,德百年建筑起火,0,21,"['德', '百年', '建筑', '起火']",
271,2020/01/06,Alipay annual bill,支付宝年度账单,0,22,"['支付', '支付宝', '年度', '账单']",
272,2020/01/06,Zhao Liying blue veil,赵丽颖蓝色纱裙,0,23,"['赵丽颖', '蓝色', '纱裙']",
273,2020/01/06,Shanxi Jinzhong 3.7 earthquake,山西晋中3.7级地震,0,24,"['山西', '西晋', '山西晋', '中', '3.7', '级', '地震']",
274,2020/01/06,Liuzhi Xuan push the referee expelled,刘志轩推裁判被驱逐,0,25,"['刘志轩', '推', '裁判', '被', '驱逐']",
275,2020/01/06,Fan Bingbing is too much retouching,范冰冰被过分修图,0,26,"['冰冰', '范冰冰', '被', '过分', '修图']",
276,2020/01/06,Kenya attacks on US military bases,肯尼亚美军基地遭袭,0,27,"['肯尼', '尼亚', '肯尼亚', '美军', '基地', '美军基地', '遭袭']",
277,2020/01/06,After drying ZhouDongYu as wisdom teeth pulled,周冬雨晒拔完智齿照,0,28,"['周', '冬雨', '晒拔', '完', '智齿', '照']",
278,2020/01/06,Commentary bottle marry successful,解说瓶子求婚成功,0,29,"['解说', '瓶子', '求婚', '成功']",
279,2020/01/06,Blizzard blue warning issued,暴雪蓝色预警发布,0,30,"['暴雪', '蓝色', '预警', '发布']",
280,2020/01/06,Ma Rong party denies new romance,马蓉方否认新恋情,0,31,"['马蓉方', '否认', '新', '恋情']",
281,2020/01/06,Exposure to recruit international Li Tie rejected,曝李铁征召国脚遭拒,0,32,"['曝', '李铁', '征召', '国脚', '遭拒']",
282,2020/01/06,Sulejmani daughter sound,苏莱曼尼女儿发声,0,33,"['莱曼', '苏莱曼', '尼', '女儿', '发声']",
283,2020/01/06,Li Tie to lead the Orangemen first training,李铁带领国足首训,0,34,"['李铁', '带领', '国足', '首训']",
284,2020/01/06,Ma has promised wish to be dug out,马云曾许心愿被翻出,0,35,"['马云', '曾许', '心愿', '被', '翻出']",
285,2020/01/06,Yu Zheng seconds to delete the text controversy,于正秒删文引发争议,0,36,"['于', '正', '秒', '删文', '引发', '争议']",
286,2020/01/06,Hayden sweet box with the rank and file,向佐郭碧婷甜蜜同框,0,37,"['向', '佐', '郭碧婷', '甜蜜', '同框']",
287,2020/01/06,Ministry of Foreign Affairs to respond to the US-Iraq conflicts,外交部回应美伊矛盾,0,38,"['外交', '外交部', '回应', '美伊', '矛盾']",
288,2020/01/06,Fujian lost to a expectant women,福建一待产孕妇失联,0,39,"['福建', '一', '待产', '孕妇', '失联']",
289,2020/01/06,Jingxian scale cloud over Fuzhou,福州上空惊现鱼鳞云,0,40,"['福州', '上空', '惊现', '鱼鳞', '云']",
290,2020/01/06,Trump again warned Iran,特朗普再警告伊朗,0,41,"['特朗普', '再', '警告', '伊朗']",
291,2020/01/06,Jordan Chan filter under beauty,美颜滤镜下的陈小春,0,42,"['美颜', '滤镜', '下', '的', '小春', '陈小春']",
292,2020/01/06,German Foreign Minister angered Tehran,德国外长激怒德黑兰,0,43,"['德国', '外长', '激怒', '德黑兰']",
293,2020/01/06,US outbreak of anti-war demonstrations,美国爆发反战游行,0,44,"['美国', '爆发', '反战', '游行']",
294,2020/01/06,Iran received US letter,伊朗接到美国信件,0,45,"['伊朗', '接到', '美国', '信件']",
295,2020/01/06,Elevator negative 1 layer 27 layer slammed,电梯27层直坠负1层,0,46,"['电梯', '27', '层直', '坠负', '1', '层']",
296,2020/01/06,Shiquan Street Suzhou near collapse,苏州十全街附近塌陷,0,47,"['苏州', '十全', '十全街', '附近', '塌陷']",
297,2020/01/06,Iran or suspend Iran's nuclear agreement,伊朗或中止伊核协议,0,48,"['伊朗', '或', '中止', '伊核', '协议']",
298,2020/01/06,77th Annual Golden Globe Awards,77届金球奖获奖名单,0,49,"['77', '届', '金球', '金球奖', '获奖', '名单']",
299,2020/01/06,Turkey sent troops to Libya,土耳其向利比亚派兵,0,50,"['土耳其', '向', '利比', '比亚', '利比亚', '派兵']",
300,2020/01/07,Shanxi Jinzhong 3.7 earthquake,山西晋中3.7级地震,0,1,"['山西', '西晋', '山西晋', '中', '3.7', '级', '地震']",
301,2020/01/07,Exposure to recruit international Li Tie rejected,曝李铁征召国脚遭拒,0,2,"['曝', '李铁', '征召', '国脚', '遭拒']",
302,2020/01/07,Risk of further attacks on US military bases,美军基地再遭袭击,0,3,"['美军', '基地', '美军基地', '再', '遭', '袭击']",
303,2020/01/07,Iran raised red banners,伊朗升起红色战旗,0,4,"['伊朗', '升起', '红色', '战旗']",
304,2020/01/07,"Wuhan, a construction site collapse occurred",武汉一工地发生坍塌,0,5,"['武汉', '一', '工地', '发生', '坍塌']",
305,2020/01/07,Jingxian scale cloud over Fuzhou,福州上空惊现鱼鳞云,0,6,"['福州', '上空', '惊现', '鱼鳞', '云']",
306,2020/01/07,Ming Zhu Di elegance offline,大明风华朱棣下线,0,7,"['大明', '风华', '朱棣', '下线']",
307,2020/01/07,Joe Chen Ming is sound,陈乔恩为明道发声,0,8,"['陈乔恩', '为', '明道', '发声']",
308,2020/01/07,Australia now Scarlet sky,澳大利亚现血色天空,0,9,"['大利', '利亚', '澳大利', '澳大利亚', '现', '血色', '天空']",
309,2020/01/07,Mei Ting foot aircraft display,梅婷脚踩飞机显示屏,0,10,"['梅婷', '脚', '踩', '飞机', '显示', '显示屏']",
310,2020/01/07,Iran's foreign minister three questions Trump,伊朗外长三问特朗普,0,11,"['伊朗', '外长', '三问', '特朗普']",
311,2020/01/07,Iranian President hit back at Trump,伊朗总统回击特朗普,0,12,"['伊朗', '总统', '回击', '特朗普']",
312,2020/01/07,Tong Liya Chen Sicheng exposed divorce,曝陈思诚佟丽娅离婚,0,13,"['曝', '陈思诚', '佟丽娅', '离婚']",
313,2020/01/07,Iran's foreign minister denied by the US,伊朗外长被美国拒签,0,14,"['伊朗', '外长', '被', '美国', '拒签']",
314,2020/01/07,Ma in response to rumors of layoffs,马云回应裁员传言,0,15,"['马云', '回应', '裁员', '传言']",
315,2020/01/07,Henan appear thundersnow phenomenon,河南出现雷打雪现象,0,16,"['河南', '出现', '雷打雪', '现象']",
316,2020/01/07,Iran approved the bill Revenge,伊朗批准复仇议案,0,17,"['伊朗', '批准', '复仇', '议案']",
317,2020/01/07,Boy was pressed awarded 320 million,男童被压获赔3.2亿,0,18,"['男童', '被', '压获', '赔', '3.2', '亿']",
318,2020/01/07,Sulaymaniyah funeral stampede now,苏莱曼尼葬礼现踩踏,0,19,"['莱曼', '苏莱曼', '尼', '葬礼', '现', '踩踏']",
319,2020/01/07,Zheng Shuang sent us a statement,郑爽方发声明,0,20,"['郑爽方', '发声', '声明', '发声明']",
320,2020/01/07,6.3 earthquake occurred in Indonesia,印尼发生6.3级地震,0,21,"['印尼', '发生', '6.3', '级', '地震']",
321,2020/01/07,German Foreign Minister angered Tehran,德国外长激怒德黑兰,0,22,"['德国', '外长', '激怒', '德黑兰']",
322,2020/01/07,19-year-old girl lost to 7 days,19岁女生失联7天,0,23,"['19', '岁', '女生', '失联', '7', '天']",
323,2020/01/07,C Lo staged the first cap 2020,C罗上演2020第一帽,0,24,"['C', '罗', '上演', '2020', '第一', '帽']",
324,2020/01/07,Xiao Zhan Wang Kai fell asleep activities,肖战王凯活动中睡着,0,25,"['肖战', '王凯', '活动', '中', '睡着']",
325,2020/01/07,Ming brother last figure,明道哥哥最后身影,0,26,"['明', '道', '哥哥', '最后', '身影']",
326,2020/01/07,Ma Zaibao verse,马云再爆金句,0,27,"['马云', '再', '爆金句']",
327,2020/01/07,Gary Superman return back,Gary回归超人回来了,0,28,"['Gary', '回归', '超人', '回来', '了']",
328,2020/01/07,Love apartment no longer have a sequel,爱情公寓不再有续集,0,29,"['爱情', '公寓', '不再', '有', '续集']",
329,2020/01/07,Yan Gao Yuanyuan postpartum value soar,高圆圆产后颜值飙升,0,30,"['圆圆', '高圆圆', '产后', '颜值', '飙升']",
330,2020/01/07,Chinese tourists were chopped in Japan,中国游客在日被砍伤,0,31,"['中国', '游客', '在', '日', '被', '砍伤']",
331,2020/01/07,Gao Lin Feng Xiaoting leaving the team exposed,曝郜林冯潇霆离队,0,32,"['曝', '郜林', '冯潇霆', '离队']",
332,2020/01/07,Teacher suspect case was traced Photo,教师案嫌犯照片被曝,0,33,"['教师', '案', '嫌犯', '照片', '被', '曝']",
333,2020/01/07,100 seconds to see the new US-Iraq situation,100秒看美伊新局势,0,34,"['100', '秒', '看', '美伊新', '局势']",
334,2020/01/07,State exam written test results released,国考笔试成绩出炉,0,35,"['国考', '笔试', '成绩', '出炉']",
335,2020/01/07,Guizhou appear strange cloud,贵州出现怪云,0,36,"['贵州', '出现', '怪云']",
336,2020/01/07,Fan Bingbing re-welfare Awards,范冰冰再获公益大奖,0,37,"['冰冰', '范冰冰', '再', '获', '公益', '大奖']",
337,2020/01/07,Guo Allan was traced to sick,郭艾伦被曝生病,0,38,"['郭', '艾伦', '被', '曝', '生病']",
338,2020/01/07,Sulejmani was assassinated details,苏莱曼尼遇刺细节,0,39,"['莱曼', '苏莱曼', '尼', '遇刺', '细节']",
339,2020/01/07,Right Zhi-long love affair allegedly exposed,权志龙恋情疑被曝出,0,40,"['权志龙', '恋情', '疑', '被', '曝出']",
340,2020/01/07,Fujian lost to a expectant women,福建一待产孕妇失联,0,41,"['福建', '一', '待产', '孕妇', '失联']",
